user_id,user_embedding
1380,"0.0,0.0,0.0,0.0,0.0020323768,0.18651015,0.0,1.3909677"
1381,"0.0,0.0,0.0,0.0,0.0,0.1852557,0.0,0.9450326"
1382,"0.0,0.0,0.0,0.0,0.00080246245,0.18562172,0.0,1.0416994"
1383,"0.0,0.0,0.0,0.0,6.2253326e-05,0.18550107,0.0,0.96918786"
1384,"0.0,0.0,0.0,0.0,0.0012062257,0.18566716,0.0,1.0825381"
1385,"0.0,0.0,0.0,0.0,0.00084769726,0.18613175,0.0,1.1630082"
1386,"0.0,0.0,0.0,0.0,0.0012722551,0.18624102,0.0,1.2260427"
1387,"0.0,0.0,0.0,0.0,0.0026684431,0.18641722,0.0,1.4323254"
1388,"0.0,0.0,0.0,0.0,0.001858552,0.1866158,0.0,1.4275305"
1389,"0.0,0.0,0.0,0.0,0.0030793855,0.18746233,0.0,1.7445526"
1390,"0.0,0.0,0.0,0.0,0.0034165569,0.18750557,0.0,1.8793879"
1391,"0.0,0.0,0.0,0.0,0.0009026122,0.18546128,0.0,1.0315495"
1392,"0.0,0.0,0.0,0.0,0.0018104734,0.18614599,0.0,1.3130364"
1393,"0.0,0.0,0.0,0.0,0.0019479692,0.18694155,0.0,1.5599245"
1394,"0.0,0.0,0.0,0.0,0.0,0.18524592,0.0,0.91587627"
1395,"0.0,0.0,0.0,0.0,0.0032279724,0.18810722,0.0,2.0317683"
1396,"0.0,0.0,0.0,0.0,0.00050059054,0.18557549,0.0,1.0010862"
1397,"0.0,0.0,0.0,0.0,0.0012511173,0.18588074,0.0,1.1500918"
1398,"0.0,0.0,0.0,0.0,0.0018854309,0.18578026,0.0,1.19133"
1399,"0.0,0.0,0.0,0.0,0.002233197,0.18661416,0.0,1.4383473"
1400,"0.0,0.0,0.0,0.0,0.0011789245,0.18632573,0.0,1.2678195"
1401,"0.0,0.0,0.0,0.0,0.00045938836,0.18577537,0.0,1.064953"
1402,"0.0,0.0,0.0,0.0,0.0022668298,0.187198,0.0,1.6000136"
1403,"0.0,0.0,0.0,0.0,0.002388075,0.18737717,0.0,1.6871216"
1404,"0.0,0.0,0.0,0.0,0.0,0.18478373,0.0,0.78171074"
1405,"0.0,0.0,0.0,0.0,0.002418167,0.18609759,0.0,1.3297833"
1406,"0.0,0.0,0.0,0.0,0.0010719285,0.18573774,0.0,1.0920383"
1407,"0.0,0.0,0.0,0.0,0.00240912,0.1874664,0.0,1.7369362"
1408,"0.0,0.0,0.0,0.0,0.0,0.18510878,0.0,0.9173386"
1409,"0.0,0.0,0.0,0.0,0.0020643305,0.18671453,0.0,1.482582"
1410,"0.0,0.0,0.0,0.0,0.0029732613,0.1869186,0.0,1.7012286"
1411,"0.0,0.0,0.0,0.0,0.0022508763,0.18711337,0.0,1.6357377"
1412,"0.0,0.0,0.0,0.0,0.0020479895,0.18633987,0.0,1.3065534"
1413,"0.0,0.0,0.0,0.0,0.001742078,0.18634339,0.0,1.3651524"
1414,"0.0,0.0,0.0,0.0,0.0020257952,0.18673621,0.0,1.5132024"
1415,"0.0,0.0,0.0,0.0,0.0022543939,0.18622054,0.0,1.3406165"
1416,"0.0,0.0,0.0,0.0,0.00075584743,0.1855077,0.0,1.0221045"
1417,"0.0,0.0,0.0,0.0,0.0003601387,0.18489538,0.0,0.96877545"
1418,"0.0,0.0,0.0,0.0,0.0014093346,0.18599328,0.0,1.1750884"
1419,"0.0,0.0,0.0,0.0,0.0,0.18506613,0.0,0.82213634"
1420,"0.0,0.0,0.0,0.0,0.0014578765,0.18592001,0.0,1.1547163"
1421,"0.0,0.0,0.0,0.0,0.0017131176,0.18616918,0.0,1.2626798"
1422,"0.0,0.0,0.0,0.0,0.00096929027,0.18523937,0.0,1.0123775"
1423,"0.0,0.0,0.0,0.0,0.0026110765,0.187537,0.0,1.7801212"
1424,"0.0,0.0,0.0,0.0,0.0019882657,0.186534,0.0,1.4321444"
1425,"0.0,0.0,0.0,0.0,0.0029662335,0.18742283,0.0,1.7608478"
1426,"0.0,0.0,0.0,0.0,0.002076378,0.18644024,0.0,1.3909314"
1427,"0.0,0.0,0.0,0.0,0.0019526314,0.18667537,0.0,1.4198282"
1428,"0.0,0.0,0.0,0.0,0.0019124737,0.18659374,0.0,1.4706627"
1429,"0.0,0.0,0.0,0.0,0.0011425335,0.1854167,0.0,1.0567346"
1430,"0.0,0.0,0.0,0.0,0.0015729582,0.18624221,0.0,1.3038279"
1431,"0.0,0.0,0.0,0.0,0.002393799,0.18631187,0.0,1.3677583"
1432,"0.0,0.0,0.0,0.0,0.001495712,0.1861897,0.0,1.2860396"
1433,"0.0,0.0,0.0,0.0,0.0024281256,0.18684168,0.0,1.5948085"
1434,"0.0,0.0,0.0,0.0,0.0,0.18491192,0.0,0.67597795"
1435,"0.0,0.0,0.0,0.0,0.0016887547,0.18650465,0.0,1.2861305"
1436,"0.0,0.0,0.0,0.0,0.0030466812,0.1869464,0.0,1.630257"
1437,"0.0,0.0,0.0,0.0,0.0040499307,0.187769,0.0,2.031221"
1438,"0.0,0.0,0.0,0.0,0.0017391164,0.1866028,0.0,1.4015608"
1439,"0.0,0.0,0.0,0.0,0.0011742762,0.1857473,0.0,1.0817317"
1440,"0.0,0.0,0.0,0.0,0.0020577684,0.18667763,0.0,1.4504215"
1441,"0.0,0.0,0.0,0.0,0.0023898901,0.18667445,0.0,1.4585955"
1442,"0.0,0.0,0.0,0.0,0.0009824443,0.18558814,0.0,1.0443277"
1443,"0.0,0.0,0.0,0.0,0.0019919248,0.1866853,0.0,1.4965189"
1444,"0.0,0.0,0.0,0.0,0.0012694565,0.18640622,0.0,1.3670375"
1445,"0.0,0.0,0.0,0.0,0.001669934,0.18645953,0.0,1.3305354"
1446,"0.0,0.0,0.0,0.0,0.002841562,0.18725829,0.0,1.7515081"
1447,"0.0,0.0,0.0,0.0,0.001049805,0.18565187,0.0,1.0685815"
1448,"0.0,0.0,0.0,0.0,0.0020729126,0.18699834,0.0,1.6012572"
1449,"0.0,0.0,0.0,0.0,0.0,0.1853671,0.0,0.954172"
1450,"0.0,0.0,0.0,0.0,0.00035787188,0.18532208,0.0,0.97761464"
1451,"0.0,0.0,0.0,0.0,0.0027811285,0.18806118,0.0,2.0165522"
1452,"0.0,0.0,0.0,0.0,0.0021408014,0.1861323,0.0,1.2902036"
1453,"0.0,0.0,0.0,0.0,0.0014072517,0.18582213,0.0,1.1497445"
1454,"0.0,0.0,0.0,0.0,0.0014953748,0.18552311,0.0,1.1063452"
1455,"0.0,0.0,0.0,0.0,0.0015154551,0.18568547,0.0,1.0945625"
1456,"0.0,0.0,0.0,0.0,0.002047195,0.18698129,0.0,1.5336074"
1457,"0.0,0.0,0.0,0.0,0.0010397327,0.18651171,0.0,1.3527801"
1458,"0.0,0.0,0.0,0.0,0.0021630814,0.18674244,0.0,1.4931703"
1459,"0.0,0.0,0.0,0.0,0.0012699533,0.18636273,0.0,1.2998953"
1460,"0.0,0.0,0.0,0.0,0.0015480202,0.18637572,0.0,1.3180311"
1461,"0.0,0.0,0.0,0.0,0.0012161792,0.18579523,0.0,1.135575"
1462,"0.0,0.0,0.0,0.0,0.002680513,0.18671882,0.0,1.5318762"
1463,"0.0,0.0,0.0,0.0,0.0028514145,0.18621325,0.0,1.4367313"
1464,"0.0,0.0,0.0,0.0,0.002851068,0.18710952,0.0,1.6767318"
1465,"0.0,0.0,0.0,0.0,0.0028388621,0.18655863,0.0,1.4753563"
1466,"0.0,0.0,0.0,0.0,0.0030448195,0.187786,0.0,1.9093271"
1467,"0.0,0.0,0.0,0.0,0.0012570438,0.18639484,0.0,1.2639128"
1468,"0.0,0.0,0.0,0.0,0.0015814966,0.18555112,0.0,1.0851915"
1469,"0.0,0.0,0.0,0.0,0.0019422518,0.18655147,0.0,1.4275882"
1470,"0.0,0.0,0.0,0.0,0.0,0.18500365,0.0,0.8566693"
1471,"0.0,0.0,0.0,0.0,0.0017548753,0.18630853,0.0,1.2743247"
1472,"0.0,0.0,0.0,0.0,0.001673752,0.18671402,0.0,1.4537442"
1473,"0.0,0.0,0.0,0.0,0.0013616821,0.18595368,0.0,1.1697445"
1474,"0.0,0.0,0.0,0.0,0.0,0.18506154,0.0,0.8028431"
1475,"0.0,0.0,0.0,0.0,0.002313857,0.18755624,0.0,1.7568306"
1476,"0.0,0.0,0.0,0.0,0.001908916,0.18659857,0.0,1.4334537"
1477,"0.0,0.0,0.0,0.0,0.0020216089,0.18677342,0.0,1.5623581"
1478,"0.0,0.0,0.0,0.0,0.0023664264,0.18672805,0.0,1.5050249"
1479,"0.0,0.0,0.0,0.0,0.0019447766,0.18612368,0.0,1.2563847"
1480,"0.0,0.0,0.0,0.0,0.0005150968,0.18613315,0.0,1.1961236"
1481,"0.0,0.0,0.0,0.0,0.003125866,0.18708064,0.0,1.6794865"
1482,"0.0,0.0,0.0,0.0,0.0015373481,0.18621944,0.0,1.339607"
1483,"0.0,0.0,0.0,0.0,0.00022220658,0.18518595,0.0,0.9759009"
1484,"0.0,0.0,0.0,0.0,0.0018405886,0.1864663,0.0,1.3291628"
1485,"0.0,0.0,0.0,0.0,0.0013206457,0.1859581,0.0,1.1253777"
1486,"0.0,0.0,0.0,0.0,0.0018136445,0.18608926,0.0,1.234602"
1487,"0.0,0.0,0.0,0.0,0.0012379936,0.18557417,0.0,1.0782659"
1488,"0.0,0.0,0.0,0.0,0.0012804088,0.18625732,0.0,1.2581971"
1489,"0.0,0.0,0.0,0.0,0.0,0.18439084,0.0,0.47412187"
1490,"0.0,0.0,0.0,0.0,0.0029174713,0.18679579,0.0,1.6436337"
1491,"0.0,0.0,0.0,0.0,0.00090691913,0.18558936,0.0,1.0427788"
1492,"0.0,0.0,0.0,0.0,0.0008051363,0.18553916,0.0,1.0222169"
1493,"0.0,0.0,0.0,0.0,0.0008953139,0.18564919,0.0,1.0357838"
1494,"0.0,0.0,0.0,0.0,0.0020296304,0.1858893,0.0,1.1958191"
1495,"0.0,0.0,0.0,0.0,0.0,0.18501742,0.0,0.78815854"
1496,"0.0,0.0,0.0,0.0,0.0,0.18515,0.0,0.8894756"
1497,"0.0,0.0,0.0,0.0,0.0024437578,0.18640728,0.0,1.4395268"
1498,"0.0,0.0,0.0,0.0,0.0013487814,0.18610911,0.0,1.2330585"
1499,"0.0,0.0,0.0,0.0,0.0028493935,0.18727112,0.0,1.7494241"
1500,"0.0,0.0,0.0,0.0,0.0029342081,0.18709879,0.0,1.6680338"
1501,"0.0,0.0,0.0,0.0,0.0023468146,0.18745503,0.0,1.7764188"
1502,"0.0,0.0,0.0,0.0,0.0018150704,0.186558,0.0,1.3878837"
1503,"0.0,0.0,0.0,0.0,0.0015079966,0.18634945,0.0,1.2572718"
1504,"0.0,0.0,0.0,0.0,0.0,0.18540503,0.0,0.9656105"
1505,"0.0,0.0,0.0,0.0,0.0024095876,0.18681033,0.0,1.5481824"
1506,"0.0,0.0,0.0,0.0,0.0010383297,0.18597572,0.0,1.1340172"
1507,"0.0,0.0,0.0,0.0,0.002665203,0.18664877,0.0,1.5364208"
1508,"0.0,0.0,0.0,0.0,0.0016353149,0.18610117,0.0,1.2437927"
1509,"0.0,0.0,0.0,0.0,0.00107357,0.18542998,0.0,1.030589"
1510,"0.0,0.0,0.0,0.0,0.0011344743,0.1864733,0.0,1.3655381"
1511,"0.0,0.0,0.0,0.0,0.002302735,0.18662193,0.0,1.4464467"
1512,"0.0,0.0,0.0,0.0,0.0010480438,0.1865666,0.0,1.363976"
1513,"0.0,0.0,0.0,0.0,0.0014130604,0.18620408,0.0,1.2162015"
1514,"0.0,0.0,0.0,0.0,0.0014502248,0.18617965,0.0,1.2215815"
1515,"0.0,0.0,0.0,0.0,0.0017046542,0.1861783,0.0,1.2160338"
1516,"0.0,0.0,0.0,0.0,0.0014465675,0.18658906,0.0,1.3391771"
1517,"0.0,0.0,0.0,0.0,0.0023717843,0.18692993,0.0,1.5893713"
1518,"0.0,0.0,0.0,0.0,0.0024275435,0.18719961,0.0,1.7394911"
1519,"0.0,0.0,0.0,0.0,0.000984713,0.18586174,0.0,1.1084538"
1520,"0.0,0.0,0.0,0.0,0.0019631805,0.18632454,0.0,1.2901704"
1521,"0.0,0.0,0.0,0.0,0.00069890544,0.18552925,0.0,1.0138196"
1522,"0.0,0.0,0.0,0.0,0.0011906549,0.18659714,0.0,1.4046018"
1523,"0.0,0.0,0.0,0.0,0.002055833,0.1863675,0.0,1.3013835"
1524,"0.0,0.0,0.0,0.0,0.003550182,0.18789403,0.0,2.0000696"
1525,"0.0,0.0,0.0,0.0,0.0013812394,0.18607207,0.0,1.1769457"
1526,"0.0,0.0,0.0,0.0,0.0029365523,0.18632282,0.0,1.4145453"
1527,"0.0,0.0,0.0,0.0,0.0,0.18495129,0.0,0.8122198"
1528,"0.0,0.0,0.0,0.0,0.002058396,0.18714981,0.0,1.575358"
1529,"0.0,0.0,0.0,0.0,0.0014868309,0.18646647,0.0,1.3370665"
1530,"0.0,0.0,0.0,0.0,0.0018362403,0.18680714,0.0,1.5096705"
1531,"0.0,0.0,0.0,0.0,0.0025456296,0.1861258,0.0,1.3107022"
1532,"0.0,0.0,0.0,0.0,0.0032625208,0.18745022,0.0,1.8690176"
1533,"0.0,0.0,0.0,0.0,0.0032459209,0.18768914,0.0,1.9648205"
1534,"0.0,0.0,0.0,0.0,0.002580692,0.18628721,0.0,1.3893433"
1535,"0.0,0.0,0.0,0.0,0.0007940368,0.18632074,0.0,1.2713041"
1536,"0.0,0.0,0.0,0.0,0.0019240594,0.18705924,0.0,1.5719028"
1537,"0.0,0.0,0.0,0.0,0.0,0.18553211,0.0,0.9677105"
1538,"0.0,0.0,0.0,0.0,0.0025682813,0.18737929,0.0,1.7475413"
1539,"0.0,0.0,0.0,0.0,0.0017432463,0.1870112,0.0,1.4738927"
1540,"0.0,0.0,0.0,0.0,0.0016546138,0.18615736,0.0,1.2407713"
1541,"0.0,0.0,0.0,0.0,0.0029318333,0.18644531,0.0,1.465588"
1542,"0.0,0.0,0.0,0.0,0.0031326115,0.18710984,0.0,1.7119082"
1543,"0.0,0.0,0.0,0.0,0.00084123854,0.1857079,0.0,1.0549886"
1544,"0.0,0.0,0.0,0.0,0.0015435037,0.18618022,0.0,1.2691113"
1545,"0.0,0.0,0.0,0.0,0.0,0.18503527,0.0,0.779797"
1546,"0.0,0.0,0.0,0.0,0.002296186,0.1871378,0.0,1.642344"
1547,"0.0,0.0,0.0,0.0,0.0027817627,0.18640572,0.0,1.4482474"
1548,"0.0,0.0,0.0,0.0,0.0,0.18541911,0.0,0.96659356"
1549,"0.0,0.0,0.0,0.0,0.0016184608,0.18556464,0.0,1.1307888"
1550,"0.0,0.0,0.0,0.0,0.0011996035,0.18565033,0.0,1.0785828"
1551,"0.0,0.0,0.0,0.0,0.0015346743,0.18658167,0.0,1.361903"
1552,"0.0,0.0,0.0,0.0,0.0016162544,0.18661065,0.0,1.4348867"
1553,"0.0,0.0,0.0,0.0,3.646454e-05,0.18538082,0.0,0.97012705"
1554,"0.0,0.0,0.0,0.0,0.002105333,0.18689412,0.0,1.5399052"
1555,"0.0,0.0,0.0,0.0,0.002186533,0.1873233,0.0,1.6545564"
1556,"0.0,0.0,0.0,0.0,0.0009780312,0.18552981,0.0,1.0388697"
1557,"0.0,0.0,0.0,0.0,0.0011577378,0.18650225,0.0,1.2957659"
1558,"0.0,0.0,0.0,0.0,0.002601983,0.18687424,0.0,1.6222861"
1559,"0.0,0.0,0.0,0.0,0.00030188262,0.18590729,0.0,1.107677"
1560,"0.0,0.0,0.0,0.0,0.0009737932,0.18579534,0.0,1.0992923"
1561,"0.0,0.0,0.0,0.0,0.0013293615,0.18644534,0.0,1.3267578"
1562,"0.0,0.0,0.0,0.0,0.00055912277,0.18572159,0.0,1.0513297"
1563,"0.0,0.0,0.0,0.0,0.0023034597,0.18662111,0.0,1.5094888"
1564,"0.0,0.0,0.0,0.0,0.0015174379,0.18570746,0.0,1.165576"
1565,"0.0,0.0,0.0,0.0,0.0027847616,0.18662727,0.0,1.4562404"
1566,"0.0,0.0,0.0,0.0,0.0019280901,0.18627273,0.0,1.3207303"
1567,"0.0,0.0,0.0,0.0,0.0014529666,0.18621658,0.0,1.2660189"
1568,"0.0,0.0,0.0,0.0,0.0019609975,0.18639266,0.0,1.3607905"
1569,"0.0,0.0,0.0,0.0,0.0036807936,0.18743555,0.0,1.8755108"
1570,"0.0,0.0,0.0,0.0,0.002117605,0.18630083,0.0,1.3018999"
1571,"0.0,0.0,0.0,0.0,0.0010490268,0.18668857,0.0,1.3923125"
1572,"0.0,0.0,0.0,0.0,0.0012375382,0.18594706,0.0,1.1674681"
1573,"0.0,0.0,0.0,0.0,0.0019552642,0.18639642,0.0,1.3766692"
1574,"0.0,0.0,0.0,0.0,0.0008710986,0.18532032,0.0,1.0147562"
1575,"0.0,0.0,0.0,0.0,0.0020005358,0.18661574,0.0,1.4352858"
1576,"0.0,0.0,0.0,0.0,0.0021448676,0.18652256,0.0,1.4309747"
1577,"0.0,0.0,0.0,0.0,0.0031796396,0.186681,0.0,1.6062365"
1578,"0.0,0.0,0.0,0.0,0.0015624575,0.18652833,0.0,1.3506521"
1579,"0.0,0.0,0.0,0.0,0.0014136815,0.18623483,0.0,1.2788055"
1580,"0.0,0.0,0.0,0.0,0.0,0.18528423,0.0,0.9497021"
1581,"0.0,0.0,0.0,0.0,0.0008904771,0.18598638,0.0,1.1505919"
1582,"0.0,0.0,0.0,0.0,0.0019845031,0.18666817,0.0,1.4611387"
1583,"0.0,0.0,0.0,0.0,0.0016940976,0.18616095,0.0,1.2587327"
1584,"0.0,0.0,0.0,0.0,0.0,0.18541038,0.0,0.9257935"
1585,"0.0,0.0,0.0,0.0,0.0012889188,0.18558775,0.0,1.1234721"
1586,"0.0,0.0,0.0,0.0,0.004012053,0.18792582,0.0,2.116836"
1587,"0.0,0.0,0.0,0.0,0.0015024841,0.18656239,0.0,1.3782362"
1588,"0.0,0.0,0.0,0.0,0.0024048146,0.18742076,0.0,1.7565404"
1589,"0.0,0.0,0.0,0.0,0.000658954,0.18546669,0.0,1.0096288"
1590,"0.0,0.0,0.0,0.0,0.0018357653,0.18657897,0.0,1.4269214"
1591,"0.0,0.0,0.0,0.0,0.006392236,0.1899532,0.0,2.9787827"
1592,"0.0,0.0,0.0,0.0,8.8348985e-05,0.18520871,0.0,0.96777856"
1593,"0.0,0.0,0.0,0.0,0.0,0.18482243,0.0,0.793227"
1594,"0.0,0.0,0.0,0.0,0.0002787416,0.18584147,0.0,1.0823272"
1595,"0.0,0.0,0.0,0.0,0.0013711713,0.18652377,0.0,1.3841462"
1596,"0.0,0.0,0.0,0.0,0.00083851814,0.18601693,0.0,1.1742053"
1597,"0.0,0.0,0.0,0.0,0.0026454544,0.1872031,0.0,1.6858172"
1598,"0.0,0.0,0.0,0.0,0.0032617198,0.18751267,0.0,1.8373014"
1599,"0.0,0.0,0.0,0.0,0.0014842656,0.18642357,0.0,1.331151"
1600,"0.0,0.0,0.0,0.0,0.0015980378,0.18637821,0.0,1.3486104"
1601,"0.0,0.0,0.0,0.0,0.0026578633,0.18712048,0.0,1.6679382"
1602,"0.0,0.0,0.0,0.0,0.0022461126,0.18730937,0.0,1.724898"
1603,"0.0,0.0,0.0,0.0,0.0,0.18522274,0.0,0.9023104"
1604,"0.0,0.0,0.0,0.0,0.0004930026,0.18547401,0.0,1.008887"
1605,"0.0,0.0,0.0,0.0,0.0014702613,0.18646689,0.0,1.3585064"
1606,"0.0,0.0,0.0,0.0,0.0032172957,0.18784454,0.0,1.9661022"
1607,"0.0,0.0,0.0,0.0,0.0,0.18484953,0.0,0.73976225"
1608,"0.0,0.0,0.0,0.0,0.0,0.1847679,0.0,0.5386335"
1609,"0.0,0.0,0.0,0.0,0.0014997479,0.1863658,0.0,1.2824225"
1610,"0.0,0.0,0.0,0.0,0.000811751,0.18571381,0.0,1.0347602"
1611,"0.0,0.0,0.0,0.0,0.002731352,0.18753105,0.0,1.8143936"
1612,"0.0,0.0,0.0,0.0,0.0028501702,0.18693854,0.0,1.5519435"
1613,"0.0,0.0,0.0,0.0,0.001768196,0.18694219,0.0,1.56375"
1614,"0.0,0.0,0.0,0.0,0.0017656945,0.18616092,0.0,1.2857643"
1615,"0.0,0.0,0.0,0.0,0.00029543135,0.18523571,0.0,0.9798432"
1616,"0.0,0.0,0.0,0.0,0.0014259862,0.18593456,0.0,1.1310594"
1617,"0.0,0.0,0.0,0.0,0.0,0.18512271,0.0,0.8851063"
1618,"0.0,0.0,0.0,0.0,0.003168324,0.18690029,0.0,1.6707448"
1619,"0.0,0.0,0.0,0.0,0.0025342144,0.18623985,0.0,1.4171524"
1620,"0.0,0.0,0.0,0.0,0.0019196058,0.18714982,0.0,1.6510179"
1621,"0.0,0.0,0.0,0.0,0.0012565539,0.18650614,0.0,1.3020205"
1622,"0.0,0.0,0.0,0.0,0.0015847264,0.1862716,0.0,1.2608047"
1623,"0.0,0.0,0.0,0.0,0.0026619118,0.18683802,0.0,1.6299472"
1624,"0.0,0.0,0.0,0.0,0.0,0.18496332,0.0,0.87290794"
1625,"0.0,0.0,0.0,0.0,0.002195091,0.1861904,0.0,1.359366"
1626,"0.0,0.0,0.0,0.0,0.0015022997,0.18586558,0.0,1.1800795"
1627,"0.0,0.0,0.0,0.0,0.0010199025,0.18524769,0.0,1.024076"
1628,"0.0,0.0,0.0,0.0,0.0014750715,0.18685806,0.0,1.5023878"
1629,"0.0,0.0,0.0,0.0,0.0010490557,0.18598387,0.0,1.1499851"
1630,"0.0,0.0,0.0,0.0,0.0,0.18479735,0.0,0.8132399"
1631,"0.0,0.0,0.0,0.0,0.0036745025,0.1877832,0.0,1.9439256"
1632,"0.0,0.0,0.0,0.0,0.0,0.18485045,0.0,0.7938287"
1633,"0.0,0.0,0.0,0.0,0.0,0.18499416,0.0,0.85437965"
1634,"0.0,0.0,0.0,0.0,0.0018472737,0.18577565,0.0,1.1537877"
1635,"0.0,0.0,0.0,0.0,0.0025438787,0.18713146,0.0,1.670762"
1636,"0.0,0.0,0.0,0.0,0.0,0.18519308,0.0,0.91640157"
1637,"0.0,0.0,0.0,0.0,0.0031121252,0.18682748,0.0,1.5861102"
1638,"0.0,0.0,0.0,0.0,0.0017767157,0.18620355,0.0,1.2649089"
1639,"0.0,0.0,0.0,0.0,0.0026196688,0.18686655,0.0,1.5216327"
1640,"0.0,0.0,0.0,0.0,0.0,0.18468747,0.0,0.7865616"
1641,"0.0,0.0,0.0,0.0,0.0015509697,0.18590812,0.0,1.1995974"
1642,"0.0,0.0,0.0,0.0,0.0021514595,0.18602084,0.0,1.255842"
1643,"0.0,0.0,0.0,0.0,0.0034369295,0.18762593,0.0,1.9018309"
1644,"0.0,0.0,0.0,0.0,0.002190739,0.18670577,0.0,1.4811046"
1645,"0.0,0.0,0.0,0.0,0.0058815256,0.19009511,0.0,2.9318528"
1646,"0.0,0.0,0.0,0.0,0.001173873,0.18652587,0.0,1.3545359"
1647,"0.0,0.0,0.0,0.0,0.0021952204,0.1863473,0.0,1.3661537"
1648,"0.0,0.0,0.0,0.0,0.0020310115,0.18537608,0.0,1.1243726"
1649,"0.0,0.0,0.0,0.0,0.0015724543,0.18677665,0.0,1.4956105"
1650,"0.0,0.0,0.0,0.0,0.0004866952,0.18558882,0.0,1.0162228"
1651,"0.0,0.0,0.0,0.0,0.00038811378,0.18525861,0.0,0.9759608"
1652,"0.0,0.0,0.0,0.0,0.0012938525,0.18567185,0.0,1.0577017"
1653,"0.0,0.0,0.0,0.0,0.0015838044,0.18647061,0.0,1.3446488"
1654,"0.0,0.0,0.0,0.0,0.0017538993,0.18642505,0.0,1.3636026"
1655,"0.0,0.0,0.0,0.0,0.0015468057,0.18637979,0.0,1.3348231"
1656,"0.0,0.0,0.0,0.0,0.0015996057,0.18622327,0.0,1.2036219"
1657,"0.0,0.0,0.0,0.0,0.0021700012,0.1864674,0.0,1.3878993"
1658,"0.0,0.0,0.0,0.0,0.0015899031,0.18611951,0.0,1.2078521"
1659,"0.0,0.0,0.0,0.0,0.0,0.18487361,0.0,0.82740927"
1660,"0.0,0.0,0.0,0.0,0.0012433818,0.18645057,0.0,1.3496748"
1661,"0.0,0.0,0.0,0.0,0.00088037085,0.18570732,0.0,1.0548434"
1662,"0.0,0.0,0.0,0.0,0.0014045332,0.18614517,0.0,1.2121762"
1663,"0.0,0.0,0.0,0.0,0.0018557701,0.1865152,0.0,1.3875706"
1664,"0.0,0.0,0.0,0.0,0.0007426897,0.18560585,0.0,1.0234276"
1665,"0.0,0.0,0.0,0.0,0.0028421786,0.18672581,0.0,1.5138712"
1666,"0.0,0.0,0.0,0.0,0.0015175855,0.18592247,0.0,1.2152137"
1667,"0.0,0.0,0.0,0.0,0.003247966,0.18663877,0.0,1.6044531"
1668,"0.0,0.0,0.0,0.0,0.001647613,0.18656558,0.0,1.3877933"
1669,"0.0,0.0,0.0,0.0,0.0017002542,0.18622582,0.0,1.2258033"
1670,"0.0,0.0,0.0,0.0,0.0020769509,0.18601392,0.0,1.2642937"
1671,"0.0,0.0,0.0,0.0,0.0020163069,0.18666397,0.0,1.4664388"
1672,"0.0,0.0,0.0,0.0,0.0022691013,0.18681869,0.0,1.5085243"
1673,"0.0,0.0,0.0,0.0,0.002107665,0.1865439,0.0,1.4003239"
1674,"0.0,0.0,0.0,0.0,0.0015128567,0.18627734,0.0,1.3233705"
1675,"0.0,0.0,0.0,0.0,0.0021978365,0.18693422,0.0,1.5600753"
1676,"0.0,0.0,0.0,0.0,0.0023428733,0.18722242,0.0,1.6824399"
1677,"0.0,0.0,0.0,0.0,0.0014374638,0.18575947,0.0,1.1125718"
1678,"0.0,0.0,0.0,0.0,0.0022357088,0.18670486,0.0,1.4400177"
1679,"0.0,0.0,0.0,0.0,0.0023153257,0.18710932,0.0,1.619084"
1680,"0.0,0.0,0.0,0.0,0.002272062,0.18754466,0.0,1.8140404"
1681,"0.0,0.0,0.0,0.0,0.002018598,0.18689919,0.0,1.5586872"
1682,"0.0,0.0,0.0,0.0,0.0018640961,0.18693805,0.0,1.5213096"
1683,"0.0,0.0,0.0,0.0,0.00089881336,0.18624543,0.0,1.2225904"
1684,"0.0,0.0,0.0,0.0,0.0011385195,0.18546723,0.0,1.0474855"
1685,"0.0,0.0,0.0,0.0,0.0018388666,0.18616746,0.0,1.2513297"
1686,"0.0,0.0,0.0,0.0,0.0016118786,0.18558264,0.0,1.0769969"
1687,"0.0,0.0,0.0,0.0,0.0019142134,0.18645944,0.0,1.4263653"
1688,"0.0,0.0,0.0,0.0,0.0015212912,0.18641914,0.0,1.3867764"
1689,"0.0,0.0,0.0,0.0,0.0022277841,0.18694393,0.0,1.5499283"
1690,"0.0,0.0,0.0,0.0,0.0027180938,0.18704017,0.0,1.6041445"
1691,"0.0,0.0,0.0,0.0,0.0014188243,0.18572046,0.0,1.0941215"
1692,"0.0,0.0,0.0,0.0,0.0013501374,0.18651874,0.0,1.419214"
1693,"0.0,0.0,0.0,0.0,0.0017707152,0.18653837,0.0,1.39676"
1694,"0.0,0.0,0.0,0.0,0.0020638118,0.18641947,0.0,1.40588"
1695,"0.0,0.0,0.0,0.0,0.0014277855,0.1865581,0.0,1.4032321"
1696,"0.0,0.0,0.0,0.0,0.0024377247,0.18708742,0.0,1.621138"
1697,"0.0,0.0,0.0,0.0,0.002960111,0.18788771,0.0,1.9555181"
1698,"0.0,0.0,0.0,0.0,0.002296336,0.18702838,0.0,1.6484227"
1699,"0.0,0.0,0.0,0.0,0.001641639,0.18719333,0.0,1.615901"
1700,"0.0,0.0,0.0,0.0,0.00018022256,0.18546778,0.0,0.99159086"
1701,"0.0,0.0,0.0,0.0,0.0016496922,0.1866791,0.0,1.4722986"
